1,0,00:00.0,1,eeit10823@gmail.com,1,Z176354895,data/member/images/small_LCK.png,Dennis,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_LCK.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-06,1997-05-01
1,0,00:00.0,1,eeit10824@gmail.com,2,Z176354896,data/member/images/small_Senpai.png,Senpai,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Senpai.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-09,1997-09-01
1,0,00:00.0,1,eeit10825@gmail.com,2,Z176354897,data/member/images/small_tom.png,TOM,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_tom.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-12,1998-01-01
1,0,00:00.0,1,eeit10826@gmail.com,1,Z176354898,data/member/images/small_Azure.png,Azure,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Azure.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-15,1998-05-01
1,0,00:00.0,1,eeit10827@gmail.com,2,Z176354899,data/member/images/small_BEAR.png,BEAR,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_BEAR.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-18,1998-09-01
1,0,00:00.0,1,eeit10828@gmail.com,1,Z176354900,data/member/images/small_LCK.png,Dennis,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_LCK.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-21,1999-01-01
1,0,00:00.0,1,eeit10829@gmail.com,1,Z176354901,data/member/images/small_Senpai.png,Senpai,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Senpai.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-24,1999-05-01
1,0,00:00.0,1,eeit10830@gmail.com,1,Z176354902,data/member/images/small_tom.png,TOM,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_tom.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-27,1999-09-01
1,0,00:00.0,1,eeit10831@gmail.com,2,Z176354903,data/member/images/small_Azure.png,Azure,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Azure.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-08-30,2000-01-01
1,0,00:00.0,1,eeit10832@gmail.com,2,Z176354904,data/member/images/small_BEAR.png,BEAR,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_BEAR.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-02,2000-05-01
1,0,00:00.0,1,eeit10833@gmail.com,1,Z176354905,data/member/images/small_LCK.png,Dennis,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_LCK.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-05,2000-09-01
1,0,00:00.0,1,eeit10834@gmail.com,2,Z176354906,data/member/images/small_Senpai.png,Senpai,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Senpai.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-08,2001-01-01
1,0,00:00.0,1,eeit10835@gmail.com,1,Z176354907,data/member/images/small_tom.png,TOM,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_tom.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-11,2001-05-01
1,0,00:00.0,1,eeit10836@gmail.com,1,Z176354908,data/member/images/small_Azure.png,Azure,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Azure.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-14,2001-09-01
1,0,00:00.0,1,eeit10837@gmail.com,1,Z176354909,data/member/images/small_BEAR.png,BEAR,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_BEAR.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-17,2002-01-01
1,0,00:00.0,1,eeit10838@gmail.com,2,Z176354910,data/member/images/small_LCK.png,Dennis,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_LCK.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-20,2002-05-01
1,0,00:00.0,1,eeit10839@gmail.com,2,Z176354911,data/member/images/small_Senpai.png,Senpai,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_Senpai.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-23,2002-09-01
1,0,00:00.0,1,eeit10840@gmail.com,1,Z176354912,data/member/images/small_tom.png,TOM,LlGwRpaXSsGe/lImenW7qQ==,66316666,small_tom.png,該會員尚未填寫'關於我'，可於會員資料編輯中填寫，方便大家認識你喔。,1,2019-09-26,2003-01-01
